"censusYear","zone","Channel Islands","UK part not specified","Irish Republic","China","South Africa","Africa other","Caribbean","South America","Other Middle East","Other East Asia","Other Europe","Rest of World","England","Scotland","Wales","Northern Ireland","Australia","Canada","New Zealand","Kenya","Zimbabwe","Nigeria","Bangladesh","India","Pakistan","Hong Kong","Malaysia","Singapore","France","Germany","Greece","Italy","Netherlands","Spain","Poland","Romania","Turkey","United States","Iran"
2011,"6332AS",1.9974472753611,0,1.0000189273856,0,5.99999991706686,1.0000377292453,0,0.0000000031378,0.0000000486429,1,24.9975229259384,0.0000188661915,182.960298943939,1022.83305727586,5.9974847723737,12.0000368617416,0.0000000486429,4.0000000486429,1.99999977090509,0.99999986035603,0,2,0,0.0000188668445,0.000000003138,0,0,1.00000000379078,4.999999860356,3.0000186061864,0.0000000037908,1.9999998619062,2.997447273811,2,13.000093934651,0.0000188630537,0,4.9999995810681,0
2011,"6332AT",0.00605274574492,0,11.0118874764188,1.9999998864863,4.99795212845352,4.0011352433374,2.0007004088349,1.00117275074701,2.0063917286413,1.002191807087,43.0265650920215,5.0137037536283,344.853622710254,1196.8157960634,10.0058873718987,13.0081402376069,5.0080234085643,5.0037920348791,2.00639195372856,1.00350007281482,2.99999995272278,1,0,4.0042117457279,0.999999565365,1.0000001365823,0.0000000293633,0,3.0058749232115,11.024611041689,0,1.0098796439713,2.0029855342938,0.0043834505954,15.015595265866,2.013771326756,0,4.005516876133,0.99390023519372
2011,"6332AU",3.0506646320604,1,18.0888680148137,1.5873975221685,16.6152655218209,19.6490195205654,2.03259576101447,5.9928760979771,3,1,38.1940040767181,20.0710602768693,1058.11151005357,5844.91823983366,36.9936070989845,37.6621810351394,8.0507152545094,9.1207385768245,9.0000001221375,10.0534844879876,5.0020625393997,2.995272453325,2.2134780621143,5.2573926737161,4,5.022566571968,2.9928108127795,2.05066467485437,4.9804011973915,25.1360974302883,1,3.0561884374143,7.0221691146173,4.0506647541979,92.978729060886,0,1,17.0533699580863,1
2011,"6332AW",0,2,18.9081334043281,0.7100404644144,11.9721321062635,6.9312541409069,1.96740423898553,2,3,1,57.4565206161276,7.6846339944832,363.864309770554,2554.73088923156,12.4265244461618,16.3959622128499,6,6.9348084779711,7,5,2,0.0047275419289,3.7865219378857,6.7426075275592,2,5.6874738730631,1.0071892910832,3,5.0195988026085,7.9074436160738,0,4.946631441175,5,3,95.151493985464,3,0,14.656671055607,0
2011,"6332AX",0.01272154241231,0,6.0146863500607,1.4126024778315,7.42532379989949,2.4269195847351,0.00047276413498,2.00000000149463,0.0001912990732,0,26.8650944045385,2.0145620869415,376.515081835311,1285.08280526458,21.5772710265875,16.4136772609775,9.0076615098925,3.0159165038089,2.28838950985807,1.00000000149463,0.00159565031506,1.0015955363893,0,4.0133560179063,0,0,2.9974431907148,0.9999999275132,1.0159128402181,9.2890533178682,0,1.0001912905786,4.0070695194143,4.0030035535228,7.011333030316,2.0006640365343,0.99744332427037,11.2840047188692,0
2011,"6332AZ",2,1,7.9993725521687,2.2899595355856,4.00000011038976,2.9984044150187,1.00000003394029,3.0000000211675,2.0008547316226,0,30.5800329394338,14.2892186212906,581.432994240575,2163.95316728398,22.9784462829059,21.580773875315,5.000000235118,6.9986557317571,4.70342851895345,2.0000000211675,0.99840440079555,1.9984044674441,0,7.9946096766174,2,1.2899595549689,1.0000000287801,3.00000002878008,6.994609825865,8.7020842889115,0,1.9986557219562,2.9984043668553,2.9978010242739,21.870732737051,3.0008546976823,0,11.9925329239494,0.00000000980093
2011,"6332BC",0.9999999272758,0,1.0020795128498,0,0,0.9978361109458,0,0,0,0,5,0,113.957113407711,924.92849696646,4,2,1,3,0,0.99991562379557,1,0,0,3,0,0,0,0,0,0.0020795128498,0,0,0,0,2,12,0,1,0
2011,"6332BM",0.94933544066381,0,6.9979204871502,3,1,3.0021638890542,1,2,2,0,9.9493353679396,3.9493353679396,407.016301309873,1948.86633857253,10,5.9493353679396,2.9493353679396,8.9493353679396,2,2.94941974414404,0,1,0,2,0,1,1,1.9493353679396,1,11.9472558550898,0,1,5.9493353679396,0.9493353679396,10,3,0,9,0
2011,"6332CC",0,0,1,0,6.00048011825296,4.9999999247626,2,0,0,1,12.0024007171979,4.9999999567634,426.009197389782,883.01227407563,11.0003067269843,11.999913374716,11.999913202623,3.0000000118442,3.00000001184425,0.99999994638089,0,0,0,2.9999999783817,0,0.0000000334625,0,1,0.0004801718721,8.999913374716,0,0,0.9999999463809,0,4.000479977552,3.0004801384095,0,3.9999134416411,0.99991337471603
2011,"6332CD",0,0,4.9798601220189,0,2.98749077631713,4.9874733976005,0,3.99329539669793,0,1,17.9370776908549,2.9932953966979,353.503714992882,572.65587169134,10.9737662044904,8.974648808695,4.9999006711647,4.9874733976005,3.98747339760053,0,1.99328670733963,1.9998013423293,0,2.9798601220189,0,0,1.9999006711647,0,1,9.9874733976005,0,1,2,1,4,1,0,9,0
2011,"6332CF",0,0,1.0201398779811,0,6.01202910542991,0.0125266776369,2,1.00670460330207,0,0,13.0605215919472,3.0067046465386,353.487087617336,980.33185423303,10.0259270685254,8.0254378165889,0.0001861262124,1.0125265905552,2.01252659055523,1.00000005361911,0.00671329266037,1.0001986576707,0,1.0201398995994,0,1.9999999665375,2.0000993288353,1,1.9995198281279,3.0126132276834,0,0,0.0000000536191,0,1.999520022448,0.9995198615905,1,4.0000865583589,0.00008662528397
2011,"6333AA",3.49310522961295,0,32.3094419261658,15.0087364720835,4.08076039816997,14.4203287567444,5.05619703045675,11.2387726744029,14.0550401232226,5.9923131669299,36.2763510638349,16.238435725434,390.266452178038,5809.36319053503,14.8877468915656,38.359305915676,10.9569434348125,22.9989880166964,1.00105139912077,4.99861511234964,1.02426140449313,1.0164021747071,2.00714968825158,87.9667138320059,13.723616303023,6.0474253387624,6.0862213715036,0.12521866831631,8.0078468789887,7.0396736722792,3.0152870479606,7.0851847494385,4.0049537612736,7.0120393728662,6.93482253289,2.0298016736651,1,12.0429876662321,14.0067799387909
2011,"6333AB",3.51905757860712,0,26.3982571205783,11.0190497542915,9.03094691608835,11.1838274051151,5.03994189914522,12.7885403705681,15.1083013785992,6.0053504113287,21.4790065125715,24.8439463790204,412.845691113005,5278.22177804119,14.3006151503659,52.0410542190478,10.8262768132316,14.4471874090854,4.00044382052223,15.9873620271942,3,6.0052037107275,9.00260186950716,96.6963723195849,57.258572759294,19.0104058333742,2.0241857920109,3.026016965563,4.1947481160591,9.0868761852412,1.0052033924982,12.0561491099591,2.0047977823229,5.5710953321241,2.202051566316,1.0050723146054,0,16.6610426409271,22.1694532654109
2011,"6333AC",3.89662264670822,1,20.605057500346,16.0026427097841,6.99999594305782,15.5995739103495,4.99999992906172,9.22220900754457,9.985357113851,8.9946474711677,38.8896007628551,8.2220714916268,567.417485028026,5154.47707254768,21.0366367267917,64.9840347452427,11.6062432077732,20.6116914432801,3.00013679246912,9.96284509256296,4,5,2.00061792872293,78.9201913472654,11.998057204619,4.9826277852538,5.0000053064766,3.00000265323832,12.9819718415663,12.8829840748545,0.0000001401569,9.0079014372018,1,2.0001393208392,4.983945242622,1.0079369622133,4.99999282522679,23.0059367538872,11.01760942728
2011,"6333AD",3.3483841513151,0.00054187625977,39.982917047946,19.0748522809895,23.2339603846673,15.2541713269526,3.995504464195,9.00000073697287,10.9730824483349,3.0146535343952,36.071790394326,18.9698414249776,567.067701518,7044.09226227896,23.9897382029129,83.2162034393776,8.0082667068707,14.2768242525383,3.00083897116834,9.03474365215654,6,4,4.99938200033879,108.223637305066,45.997838740138,26.2715493423662,9.4890323362387,2.24741566393395,8.0145237404692,26.1684352791567,5.0000013717902,3.9987394162442,5,6.0000004331206,8.013560833966,2,4.00000760789378,33.9644784245511,15.0204993003865
2011,"6333AE",2,0,15.0477179000141,6.9999995167893,9,6.9705418613404,0.00000005677607,2.00411154155313,3.0052088715607,0,0.952054091064,3.9999966379381,289.994441020414,2940.80483954395,10.135958755171,17.1606533343608,2.2716662112867,9.9982169861587,1,1.00137052672632,0.99999632047123,0,0.00000005677607,30.147273926688,5.998225330077,7.9999971381319,1.9895747442234,0.99476850878472,1.1325405093769,7.1207816006373,1,0.1554340814834,0,3.4003711807635,0.000001417871,0,0,5.2386761509639,8.13253738156873
2011,"6333AF",2.7318431861481,0.00018269013113,23.1680799369925,15.0399724057577,16.7210252428617,5.7318482325044,1.01374001060811,3.97544377180501,7.026644564939,5.9999991337589,33.11549487126,13.9754509604804,485.72324597893,6446.85433266775,18.0873388288715,31.7861886670851,4.117709167219,9.7318493584223,3,3.00000183424695,1.00000367952877,5.0000025231781,0,38.0015894388234,8,12.73186145123,4.4795872108599,2.73707462479026,6.0389215210049,25.011546342893,1,5.9948061828658,6,7.1167555139887,2.06662280225,0,2.99999956687943,21.0536597080239,12.038915524409
2011,"6333AG",0,0,15.9846518167406,5.9999999742495,2.02212120239182,5.0294532638054,2.99999747682187,4.01801149508564,1.9947911284393,3,16.9334579997645,11.0221150107198,238.590920728936,2125.44663623233,10.9909012201637,35.7994582378182,6.0115505511762,6.0017728356763,3,3.99862763902673,1,0.9999974768219,0,8.8511220360151,2.001774669923,6.9999816877522,1,1.00000005257294,2.0289973219626,8.8792185471759,0,2.8497602895871,0,2.0842616808992,5.999992838191,0,3,4.105741126331,1.02900090286709
2011,"6334AC",8.99889115210662,0.00000000600776,22.98552772272,0,2,9.913028803636,1,2,4.0014279639556,0,7.9571207830152,3.0000000155166,121.498228350695,4216.38831923354,6.759141350914,24.9781040587426,0.9999323407888,10.7550112207361,1.99993234078879,0,0,0,0,8.0023995927475,4.00000000207,0.0045915906998,0,1,0,6.999091282533,0,0.7726201641129,0,2,6.99999571531,1.0000001016786,1.17276411815942,2.0045915948397,3
2011,"6334AD",1.98243287782783,0,69.9624702184899,2.0371854720704,8.01461553163443,9.0207998844889,0,2.53749801177133,10.712958439573,5.042226040667,13.4799353529474,9.8401718311209,163.025659086429,5595.26380538083,12.6520241564435,27.7436162670225,5.696664542227,9.0087410400369,2.01528085371157,0,0.01576305177796,6.5337317094519,0,5.4919278351397,7.988124994557,2.968822611594,2.5339428088023,0,4.0092086413428,13.8860427210517,0.0146155316344,3.8474657695397,2,1,122.300191668524,2,1.53394280880229,3.0186172453694,0.05604279870629
2011,"6334AE",3.98406313093366,1,78.1190990276664,3.2389403750055,17.2190879761657,11.9909444823069,0.02391627391997,2.43804210700152,1.3749218351078,0,16.466057264437,13.2051107772147,174.827940170953,6364.63573069424,5.9957596041955,22.500367612452,4.2084247425255,5.0541048036439,1,0,2.11346236549322,3.9093822531453,0,25.9018019570348,5.303875654465,11.0158119675428,1.4660571911977,2.00963523725228,2.9695752531098,13.3739240548111,1.0462461207476,1.9218803105633,1.0263795447174,0,30.164544135333,0,3.14902970214949,10.0985010180868,1
2011,"6334AF",3.01097332748008,0,53.7996520229669,4,5.88266668707152,7.0131956342194,1.99727775949354,0.99959664900342,2.9999982724047,0,3.018954383524,16.9257468415499,174.954238151882,6391.54485901833,8.0060541112403,21.2016072975745,3.0619495318043,14.8698180739805,2,2.05681004803064,0,3,0,18.0077824173348,8.971748369011,5.9735659786678,0,1.99036476274772,6.9733325373889,5.0000015618044,2,4,3,0.0000907813952,20.741591097779,0,1,13.1617189826824,3
2011,"6334AG",0.00110839036346,0.0054540936034,66.0460083573832,0,8.93913724680079,6.0806905170546,0,0.02838627576206,1.9977327520672,0,15.9743570352891,18.0340037660468,208.51450658038,6942.17560785463,12.5669729509714,33.1383347230174,1.0000676592112,14.3292447730079,0.00006765921121,2,3,4,0,14.997146244464,9.008686901298,6.9954084093002,1,3.95257499532156,0.0266674626111,12.9383779275272,0.939138347618,4.2273798358871,0.9689166625459,1.9999092186048,27.981164373868,0.9999998983214,1.0402844460477,15.6857918269699,0
2011,"6334AH",1.00109642688499,0.00350433894815,21.6450581657997,1.9999992817586,5.0048225380571,61.8820470171197,0,0,6,0,7.9945220105603,3.9978000095295,191.570580029499,5081.12108601751,1.9650035599419,18.7469659018412,2.0008550026214,13.9999885388432,1,0,0,34.9365152951188,0,13.0017247317683,0.004130781642,1.0326147947633,1.0004828485272,0.0002414242636,1.9816129651589,14.989204827703,0.0017100052428,0,0,0.0017288435159,33.999998057269,0,6.27942748785142,8.0428706172658,7.03237408874117
2011,"6334AJ",1.01040431009997,0.98418052003207,28.9217794577903,0.0000007182414,9.95407490610512,4.1398833602473,0.00024131709689,1.00024131709689,4,0,9.0490893668642,11.9684375253141,197.488886401401,6507.6394976276,5.0353709914126,27.890379787416,4.942334949348,5.0139305407963,1,0.94318995196936,1,0.0634847048812,0,9.8283014593035,7.001265957333,3.9788859422216,1.0225186254427,2.0586843173998,3.0183870348411,12.0051375295642,1.9982899947572,3,1,3.9982711564841,12.019265919892,1,1.67213360255639,7.972222624989,1.96762591125883
2011,"6335AE",0,0,15.4509858835068,0,7.28278834646682,3.9999992177639,0,2,1.4670903226019,1.5197111221685,8.5957877544067,6.9999994431896,153.688464516322,5591.27097570483,4.4675292656622,18.6449286000859,5.6225213206052,7.7676777928012,0,0,0.00000029127965,0.0000004577145,0,1.9999984419706,4.000000071315,0.000000094053,0.5197111221685,2.00517651217375,1.0001590940366,9.795678962673,0,1.9997934813463,3.9928712626168,0,7.623584470912,0,1.00000015257152,6.9999975924863,0
2011,"6335AF",1,0,13.555565227648,0.0003029731406,10.2276321314532,7.9981756022221,0,3,1.0433303890195,1.4802888778315,10.4126298272585,4.996257248639,235.073532517426,5883.12834441845,13.0528151737254,33.3508991040858,4.8896693796928,2.2332877659141,0,3,3.99999970872035,0,0,1.00030453117,9.989673475088,2,2.4802888778315,2.00345867422074,1.9998409059634,4.2247665735486,0,2.9948917054857,1.0071287373832,0,28.393921861584,0,0,11.0000027596832,0
2011,"6335AG",0,0.00000323213186,15.4442449892931,1.0000014602172,6.98431605670722,6.1235382632657,0.41964638692008,2.00000299052952,0.0000043493493,0,11.0070013449493,3.9993551020575,203.085979774895,4644.64460375465,3.0543583131112,15.9456488342204,7.9843134019466,6.0096937177044,2.00234751582162,0.00000214955505,1.00001218899659,3.0000092437211,0.98430965543465,4.0247130629776,4.426635668527,2.0000029204343,3.0000127690941,2,0,13.9860016066863,1,4.0000043242222,0.9843096554346,1,32.033359865312,0,1,7.8416345867548,0
2011,"6335AH",4,0.99999676786814,25.9783482334513,0.0000037879036,27.9999792075035,20.8764945233728,0.99999590268147,5.99999700947048,11.224003874466,0.1233688096543,50.0294658567906,41.0006547257384,434.586563663014,10613.3532185985,9.4080367833191,37.9890629338354,11.9999930602733,12.0432533625155,4,6.99999785044495,7.9999896625323,8.9999932857142,0,33.9732858245311,39.188145881309,12.0000021384363,2.0000077407756,4,1,27.0462535759067,1,5.2229996167569,0,2.0147556130283,223.970861322019,1.9999986104178,3.99999455045417,13.9999983643699,0
2011,"6335AJ",8,1,20.4653255402175,1.9153264049599,12.0009967303434,7,2.00000297371268,1.99999978625544,1.0000003126022,1,17.0029835827544,4.0000019586397,309.295219421899,8195.55287130741,24.7968806401651,24.7523019848425,7.0000561297782,14.3651111690057,1.99999939978516,2,3.99999813374729,2,0,10.0014001695755,25.866995375491,3.000000127416,5.9153299497815,0.00295380598707,0.000997681344,11.81565140861,0,3.9153299497815,1,4.8165938109899,11.819773837479,0.000997681344,2.02640951036191,6.0000563398934,0
2011,"6335AK",0,0,16.4053659068553,6.0585541787456,21.0000059943369,21.0585370208852,0.0000033888349,0.99999250494409,4.7759904791741,1.2160667006215,11.9561989008167,15.1239819443873,262.452675084115,8734.87061426736,16.5968854842334,43.3028689246215,5.0000008495815,6.4826863130593,0.99765308439321,3.99999950677788,2.00000001472382,2.9999974705647,0,29.0898507162589,13.937868535032,9.9999949411294,14.9999797463789,0,0,20.2768651069756,0,8.7769955461627,5.9999864043208,3.1689137732194,17.363755577276,0.0000013895822,1.12096798497501,7.9999379606301,1.99999777628425
2011,"6335AL",3.00004130725173,0.00052426522738,20.5843722923547,9.9342045915065,14.2510863857812,8.004329362995,5.58035432156355,0,3.2510807450151,0,18.3234435996156,8.1286588234174,363.371063024528,9552.86315206427,19.2973594073566,38.6289021492362,6.2516463179926,13.0975399611793,1,0,1.00052426522738,4.0000408495372,1.00000000049843,16.0415613033651,33.79072698549,6,2,3,2,18.9437768154974,1,6,2.0000055680538,0.8064498440443,9.252970554232,2.9999999272877,7.87903731199931,16.6073051215051,0
2011,"6335AM",0.99995869274827,0,25.2478498609894,3.0836888525146,14.2534168042124,8.9298764643849,1.99991458645753,3,6.237722518824,6.0004069847644,16.6893270105643,14.0000000000001,430.44700104936,7173.58627397717,12.237684001738,49.6417296604462,6.2537812641454,7.0836919643677,4,3,0,2.9999586927483,1.01569034406692,24.8597516928965,71.789627072767,22.999999778531,3.0836888525146,1.00089569889238,0,17.0061178572685,1,3.0836888525146,0.0156904167792,3.2802969996355,9.334755410058,0.0000000727123,2,12.6405569341886,0
2011,"6336AE",0.00000693009138,0,6.0258350596983,0.990374764258,2.00096195783292,0.0149334950026,0,0.0092872566246,0.0009070104127,0,9.1712094324926,1.1027371750075,158.105207471995,1968.16566661302,6.8624928877093,20.3058241002755,1.0407328233506,0.1797852641506,0.00000000000557,1.00800264296168,0.00000487623074,0,0,1.9647440914672,0.000120644028,2.9724777544162,0.0022148059633,1.05920115095719,1.0080124893232,4.0394496980091,0.1707131250192,0.0000000377814,1.0092993440868,1,2.997461099498,0.0000027765792,0,0.003460354476,0.00090701041271
2011,"6336AF",4.99999306990862,0,9.0490976842876,0.01923119626,21.0000666292154,4.0009349949902,1.00000001815869,2.99046382959152,0.0005344139979,0,11.8321246572424,9.8978156884338,358.802182122362,5137.1553211035,12.0681575082097,32.457923013855,0.963539980574,6.8202146977466,0.99999988950786,0,4.99999525431798,2.001002026246,0.00113562974546,1.036458340028,5.001682882358,1.0288451691714,0.0000668017497,2.00515927029518,0.9999998877985,12.9585171758383,0.8295020512816,0,1,0.0001336034995,1.002539097331,0.9999972612021,1.00026720699893,7.0006983189489,0.00033400874867
