Zone ID,Zone name,l080001,l080020,l080115,l080134,l080172
33MSFS,Wyberton                        ,3147,1931,44,110,1216
33MSSS,Shipping                        ,0,0,0,0,0
33MTFA,Alford                          ,2881,1512,19,127,1369
33MTFB,Binbrook                        ,1307,718,11,54,589
33MTFC,Burgh le Marsh                  ,2301,1176,12,101,1125
33MTFD,Chapel St Leonards              ,2481,1016,21,152,1465
33MTFE,Coningsby                       ,2418,1745,19,101,673
33MTFF,Donington on Bain               ,1600,954,12,69,646
33MTFG,Fotherby                        ,1028,610,9,38,418
33MTFH,Friskney                        ,1137,656,10,52,481
33MTFJ,Frithville                      ,1591,984,12,52,607
33MTFK,Grimoldby                       ,1658,988,17,73,670
33MTFL,Halton Holgate                  ,1367,738,18,68,629
33MTFM,Hogsthorpe                      ,1748,867,14,117,881
33MTFN,Holton le Clay                  ,2967,2002,32,109,965
33MTFP,Horncastle                      ,4428,2393,24,154,2035
33MTFQ,Hundleby                        ,1583,821,13,46,762
33MTFR,Ingoldmells                     ,1751,843,18,157,908
33MTFS,Legbourne                       ,1195,735,7,49,460
33MTFT,Mablethorpe                     ,5409,2201,55,427,3208
33MTFU,Mareham le Fen                  ,1400,780,6,62,620
33MTFW,Marsh Chapel                    ,1714,1012,7,75,702
33MTFX,New Leake                       ,1422,833,16,84,589
33MTFY,North Holme                     ,1737,1050,12,67,687
33MTFZ,North Somercotes                ,1846,994,5,103,852
33MTGA,North Thoresby                  ,1631,962,14,64,669
33MTGB,Partney                         ,1041,572,8,37,469
33MTGC,Priory                          ,1496,895,14,72,601
33MTGD,Roughton                        ,1317,803,7,86,514
33MTGE,St Clements                     ,3657,1848,28,272,1809
33MTGF,St James'                       ,1587,918,7,77,669
33MTGG,St Margaret's                   ,1870,1102,23,90,768
33MTGH,St Mary's                       ,1638,911,8,55,727
33MTGJ,St Michael's                    ,1649,1026,14,59,623
33MTGK,Scarbrough                      ,3031,1682,32,327,1349
33MTGL,Seacroft                        ,3743,1817,28,211,1926
33MTGM,Sibsey                          ,1927,1079,16,63,848
33MTGN,Spilsby                         ,1598,855,14,44,743
33MTGP,Sutton and Trusthorpe           ,3501,1117,13,180,2384
33MTGQ,Tattershall                     ,1792,1206,13,55,586
33MTGR,Tetford                         ,1396,828,8,48,568
33MTGS,Tetney                          ,1694,1059,18,66,635
33MTGT,Theddlethorpe St Helen          ,1259,662,15,56,597
33MTGU,Trinity                         ,1426,803,21,72,623
33MTGW,Wainfleet                       ,1810,970,22,89,840
33MTGX,Willoughby with Sloothby        ,1201,686,9,62,515
33MTGY,Winthorpe                       ,3317,1837,19,286,1480
33MTGZ,Withern with Stain              ,1437,791,13,97,646
33MTHA,Woodhall Spa                    ,2746,1319,8,82,1427
33MTHB,Wragby                          ,1741,1011,14,54,730
33MTSS,Shipping                        ,0,0,0,0,0
33MUFA,Abbey                           ,5220,3234,78,517,1986
33MUFB,Birchwood                       ,9817,6368,104,692,3449
33MUFC,Boultham                        ,5368,3353,61,358,2015
33MUFD,Bracebridge                     ,5958,3836,63,310,2122
33MUFE,Carholme                        ,5729,3661,64,433,2068
33MUFF,Castle                          ,5545,3035,50,368,2510
33MUFG,Longdales                       ,4842,2474,36,301,2368
33MUFH,Minster                         ,7734,4583,97,731,3151
33MUFJ,Moorland                        ,5149,2903,46,380,2246
33MUFK,Park                            ,5300,3439,62,507,1861
33MUFL,Tritton                         ,4243,2169,42,276,2074
33MUSS,Shipping                        ,0,0,0,0,0
33MWFA,Ashby de la Launde              ,1721,1125,17,52,596
33MWFB,Bassingham                      ,1813,1095,14,54,718
33MWFC,Billinghay                      ,1729,927,16,52,802
33MWFD,Bracebridge Heath               ,2716,1447,15,84,1269
33MWFE,Branston and Mere               ,3407,2027,33,129,1380
33MWFF,Brant Broughton and Stragglethor,1969,1345,14,50,624
33MWFG,Cranwell and Byard's Leap       ,1988,1546,26,51,442
33MWFH,Eagle and North Scarle          ,1515,897,13,53,618
33MWFJ,Heckington                      ,1801,1015,12,59,786
33MWFK,Heighington                     ,1779,1043,12,50,736
33MWFL,Helpringham                     ,1440,818,7,60,622
33MWFM,Leasingham                      ,2168,1226,15,48,942
33MWFN,Martin                          ,1306,718,16,39,588
33MWFP,Metheringham                    ,3219,1763,29,130,1456
33MWFQ,Navenby                         ,1467,868,13,44,599
33MWFR,North Hykeham Central           ,2759,1702,22,87,1057
33MWFS,North Hykeham North             ,3146,1964,27,92,1182
33MWFT,North Hykeham South             ,2789,1539,28,115,1250
33MWFU,North Kyme                      ,1490,932,5,55,558
33MWFW,Osbournby                       ,1186,707,10,44,479
33MWFX,Ruskington                      ,3481,2006,18,111,1475
33MWFY,Skellingthorpe                  ,2831,1703,18,88,1128
33MWFZ,Sleaford East                   ,1644,946,8,58,698
33MWGA,Sleaford North                  ,2247,1481,25,99,766
33MWGB,Sleaford South                  ,2794,1748,29,57,1046
33MWGC,Sleaford West                   ,1813,1086,20,81,727
33MWGD,Waddington East                 ,2731,1811,21,97,920
33MWGE,Waddington West                 ,1796,1213,14,78,583
33MWGF,Washingborough                  ,3031,1887,29,88,1144
33MWGG,Wellingore                      ,1516,844,17,37,672
33MWSS,Shipping                        ,0,0,0,0,0
33MXFA,Crowland                        ,2692,1688,16,78,1004
33MXFB,Deeping St. Nicholas            ,1011,658,19,48,353
33MXFC,Donington                       ,2936,1740,22,103,1196
33MXFD,Fleet                           ,1445,774,3,45,671
33MXFE,Gedney                          ,1571,934,8,68,637
33MXFF,Gosberton Village               ,1468,810,8,31,658
33MXFG,Holbeach Hurn                   ,1565,1020,9,71,545
33MXFH,Holbeach St.Johns               ,1371,833,10,47,538
33MXFJ,Holbeach Town                   ,4526,2437,28,143,2089
33MXFK,Long Sutton                     ,4187,2226,19,118,1961
33MXFL,Moulton                         ,2491,1487,15,71,1004
33MXFM,Pinchbeck East                  ,3002,1822,15,86,1180
33MXFN,Pinchbeck West                  ,1031,691,6,36,340
33MXFP,Spalding Central                ,1239,808,7,48,431
33MXFQ,Spalding East                   ,4104,2376,31,156,1728
33MXFR,Spalding North                  ,1404,890,6,61,514
33MXFS,Spalding South                  ,3954,2399,22,124,1555
33MXFT,Spalding West                   ,5505,3236,33,140,2269
33MXFU,Surfleet                        ,1646,978,15,60,668
33MXFW,Sutton Bridge                   ,3463,2128,30,153,1335
33MXFX,The Saints                      ,1573,906,7,68,667
33MXFY,Weston                          ,1823,1105,8,48,718
33MXFZ,Whaplode                        ,1555,932,12,57,623
33MXSS,Shipping                        ,0,0,0,0,0
33MYFA,All Saints                      ,2884,1956,20,147,928
33MYFB,Aveland                         ,1626,866,8,67,760
33MYFC,Barrowby                        ,1660,1033,10,55,627
33MYFD,Belmont                         ,2783,2100,26,99,683
33MYFE,Bourne East                     ,4100,2490,25,161,1610
33MYFF,Bourne West                     ,3893,2426,17,117,1467
33MYFG,Casewick                        ,1324,810,2,40,514
33MYFH,Deeping St.James                ,4754,3333,25,143,1421
33MYFJ,Devon                           ,1503,938,13,43,565
33MYFK,Earlesfield                     ,3988,2430,64,374,1558
33MYFL,Ermine                          ,1281,743,7,34,538
33MYFM,Forest                          ,1049,660,8,35,389
33MYFN,Glen Eden                       ,1268,799,6,36,469
33MYFP,Grantham St.Johns               ,3501,2334,36,169,1167
33MYFQ,Greyfriars                      ,5720,3935,45,175,1785
33MYFR,Harrowby                        ,4202,2324,45,212,1878
33MYFS,Heath                           ,1296,746,3,43,550
33MYFT,Hillsides                       ,1614,1013,3,54,601
33MYFU,Isaac Newton                    ,1480,900,7,40,580
33MYFW,Lincrest                        ,1392,842,14,46,550
33MYFX,Loveden                         ,1220,768,9,36,452
33MYFY,Market and West Deeping         ,4242,2859,32,165,1383
33MYFZ,Morkery                         ,1954,1279,11,93,675
33MYGA,Peascliffe                      ,1541,864,7,40,677
33MYGB,Ringstone                       ,1635,988,6,62,647
33MYGC,St.Annes                        ,4157,2518,25,217,1639
33MYGD,St.Georges                      ,3252,1955,17,118,1297
33MYGE,St.Marys                        ,4051,2186,14,158,1865
33MYGF,St.Wulframs                     ,3682,2185,24,103,1497
33MYGG,Saxonwell                       ,1810,1021,6,63,789
33MYGH,Stamford St.Johns               ,3985,2810,11,112,1175
33MYGJ,Toller                          ,1079,596,5,22,483
33MYGK,Truesdale                       ,1412,931,5,45,481
33MYGL,Witham Valley                   ,1292,764,6,36,528
33MYSS,Shipping                        ,0,0,0,0,0
33MZFA,Ancholme Valley                 ,1457,852,15,42,605
33MZFB,Bardney                         ,1737,1008,13,68,729
33MZFC,Caistor                         ,2010,1251,16,80,759
33MZFD,Dunholme                        ,1812,1058,14,70,754
33MZFE,Forest                          ,1833,1103,21,71,730
33MZFF,Gainsborough East               ,5086,2853,99,480,2233
33MZFG,Gainsborough North              ,4585,2646,59,297,1939
33MZFH,Gainsborough South-West         ,4193,2560,52,328,1633
33MZFJ,Hemswell                        ,1487,957,11,64,530
33MZFK,Kelsey                          ,1789,1087,14,55,702
33MZFL,Lea                             ,1653,957,11,45,696
33MZFM,Market Rasen                    ,3461,1979,31,120,1482
33MZFN,Middle Rasen                    ,1781,1017,8,55,764
33MZFP,Nettleham                       ,3121,1709,21,76,1412
33MZFQ,Saxilby                         ,2961,1788,16,101,1173
33MZFR,Scampton                        ,1687,1213,24,55,474
33MZFS,Scotter                         ,2131,1342,14,71,789
33MZFT,South Cliff                     ,1224,725,21,51,499
33MZFU,Stow                            ,1581,908,14,49,673
33MZFW,Thonock                         ,1624,962,27,63,662
33MZFX,Torksey                         ,1758,873,3,63,885
33MZFY,Walshcroft                      ,1028,585,6,45,443
33MZFZ,Welton                          ,2265,1296,18,60,969
33MZGA,Witham                          ,5251,3112,60,178,2139
33MZGB,Wold View                       ,1348,822,10,56,526
33MZGC,Yarborough                      ,2280,1467,28,76,813
33MZSS,Shipping                        ,0,0,0,0,0
34NAFA,All Saints                      ,1580,966,6,55,614
34NAFB,Beetley and Gressenhall         ,1773,980,13,53,793
34NAFC,Besthorpe                       ,1954,1210,11,54,744
34NAFD,Buckenham                       ,1322,797,5,38,525
34NAFE,Conifer                         ,1943,1178,20,61,765
34NAFF,East Dereham-Neatherd           ,2947,1601,17,93,1346
34NAFG,East Dereham-St.Withburga       ,1849,1010,14,92,839
34NAFH,East Dereham-Toftwood           ,3962,2447,33,159,1515
34NAFJ,East Dereham-Town               ,2353,1285,20,113,1068
34NAFK,East Guiltcross                 ,1360,899,5,60,461
34NAFL,Eynsford                        ,1349,810,8,48,539
34NAFM,Haggard de Toni                 ,1679,925,5,61,754
34NAFN,Harling                         ,1665,1038,9,49,627
34NAFP,Haverscroft                     ,1660,826,6,44,834
34NAFQ,Heathlands                      ,1438,914,4,50,524
34NAFR,Hermitage                       ,1178,654,9,65,524
34NAFS,Launditch                       ,1368,714,6,64,654
34NAFT,Mattishall                      ,1978,1171,9,56,807
34NAFU,Mid-Forest                      ,1028,626,3,48,402
34NAFW,Nar Valley                      ,1767,1014,12,72,753
34NAFX,Necton                          ,1504,718,11,48,786
34NAFY,Peddars Way                     ,1596,1067,4,56,529
34NAFZ,Queen's                         ,3059,1822,19,133,1237
34NAGA,Shipworth                       ,1978,1153,10,71,825
34NAGB,Springvale                      ,1907,1231,12,74,676
34NAGC,Swaffham                        ,4924,2497,27,200,2427
34NAGD,Swanton Morley                  ,1736,1176,14,69,560
34NAGE,Taverner                        ,1141,656,7,63,485
34NAGF,Templar                         ,1189,807,10,50,382
34NAGG,Thetford-Abbey                  ,3936,2512,48,345,1424
34NAGH,Thetford-Barnham Cross          ,2781,1813,20,219,968
34NAGJ,Thetford-Guildhall              ,5665,4160,40,257,1505
34NAGK,Thetford-Saxon                  ,2668,1693,22,220,975
34NAGL,Two Rivers                      ,1667,1046,10,77,621
34NAGM,Upper Wensum                    ,1490,869,14,59,621
34NAGN,Upper Yare                      ,1467,862,8,51,605
34NAGP,Watton                          ,4660,2463,15,179,2197
34NAGQ,Wayland                         ,1643,1006,68,55,637
34NAGR,Weeting                         ,1611,958,20,68,653
34NAGS,West Guiltcross                 ,1435,892,4,46,543
34NAGT,Wissey                          ,1971,958,14,76,1013
34NASS,Shipping                        ,0,0,0,0,0
34NBFA,Acle                            ,1838,1004,10,49,834
34NBFB,Aylsham                         ,4309,2494,21,109,1815
34NBFC,Blofield                        ,2916,1788,12,72,1128
34NBFD,Brundall                        ,3621,2220,18,104,1401
34NBFE,Burlingham                      ,2389,1512,17,71,877
34NBFF,Buxton                          ,1709,1106,10,51,603
34NBFG,Catton                          ,4494,3111,20,107,1383
34NBFH,Cawston                         ,1805,1193,12,51,612
34NBFJ,Coltishall                      ,1950,1119,4,60,831
34NBFK,Drayton                         ,2499,1536,15,57,963
34NBFL,Foulsham                        ,1138,695,3,48,443
34NBFM,Freethorpe                      ,1314,832,9,62,482
34NBFN,Great Witchingham               ,1604,1021,8,45,583
34NBFP,Hainford                        ,1349,911,8,34,438
34NBFQ,Hellesdon North                 ,3074,1989,22,81,1085
34NBFR,Hellesdon Southeast             ,3078,1890,17,92,1188
34NBFS,Hellesdon West                  ,3806,2163,23,99,1643
34NBFT,Hevingham                       ,1745,1124,4,72,621
34NBFU,Horsford                        ,1771,1234,19,60,537
34NBFW,Plumstead                       ,2210,1295,11,41,915
34NBFX,Rackheath                       ,2143,1323,12,62,820
34NBFY,Reedham                         ,1341,739,13,78,602
34NBFZ,Reepham                         ,1962,1159,5,55,803
34NBGA,St.Faiths                       ,1366,812,6,52,554
34NBGB,South Walsham                   ,1356,779,3,28,577
34NBGC,Spixworth                       ,3494,2548,13,110,946
